step,bf16|advantage/_max,bf16|advantage/_mean,bf16|advantage/_min,bf16|advantage/_std,bf16|advantage/_sum,bf16|bit_wise/logprob_diff/max,bf16|bit_wise/logprob_diff/mean,bf16|bit_wise/ratio_tokens_different/mean,bf16|generator/decode_time_ms/max,bf16|generator/decode_time_ms/mean,bf16|generator/inflight_requests_at_completion/max,bf16|generator/inflight_requests_at_completion/mean,bf16|generator/inter_token_latency_ms/max,bf16|generator/inter_token_latency_ms/mean,bf16|generator/num_cached_tokens/max,bf16|generator/num_cached_tokens/mean,bf16|generator/prefill_time_ms/max,bf16|generator/prefill_time_ms/mean,bf16|generator/queue_time_ms/max,bf16|generator/queue_time_ms/mean,bf16|generator/time_to_first_token_ms/max,bf16|generator/time_to_first_token_ms/mean,bf16|loss/generator_logprob_nan_frac,bf16|loss/mean,bf16|loss/ratio_clipped_frac,bf16|loss/ratio_mean,bf16|perf/trainer/step_time_ratio/batch,bf16|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,bf16|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,bf16|perf/trainer/step_time_ratio/fwd_bwd,bf16|perf/trainer/step_time_ratio/unaccounted,bf16|perf/trainer/tokens_per_second_full_step,bf16|perf/trainer/tokens_per_second_fwd_bwd,bf16|rollout/branches_per_rollout/max,bf16|rollout/branches_per_rollout/mean,bf16|rollout/max_policy_version/max,bf16|rollout/min_policy_version/min,bf16|rollout/num_turns/max,bf16|rollout/num_turns/mean,bf16|rollout/output_tokens/max,bf16|rollout/output_tokens/mean,bf16|rollout/output_tokens/std,bf16|rollout/prompt_length/max,bf16|rollout/prompt_length/mean,bf16|rollout/response_length/max,bf16|rollout/response_length/mean,bf16|rollout/total_length/max,bf16|rollout/total_length/mean,bf16|rollout/truncation_rate/mean,bf16|rollout_buffer/active_slots_in_use_peak,bf16|rollout_buffer/available_active_slots,bf16|rollout_buffer/num_groups_finalized,bf16|rollout_buffer/num_groups_inflight,bf16|rollout_buffer/num_groups_waiting,bf16|rollout_reward/_max,bf16|rollout_reward/_mean,bf16|rollout_reward/_min,bf16|rollout_reward/_std,bf16|rollout_reward/_sum,bf16|rollout_reward/component/RewardMathVerify/mean,bf16|rollout_reward/group_zero_std_frac/mean,bf16|timing/step/blocking_generator_pull_model_state_dict/mean,bf16|timing/step/blocking_trainer_push_model_state_dict/mean,bf16|timing/step/forward_backward/mean,bf16|timing/step/optim/mean,bf16|timing/step/total/mean,bf16|timing/step/wait_for_training_batch/mean,bf16|timing/weight_sync/generator_pull_model_state_dict,bf16|timing/weight_sync/trainer_push_model_state_dict,bf16|train_batch/num_metric_only_groups,bf16|train_batch/num_microbatches,bf16|train_batch/num_rollout_groups,bf16|train_batch/num_training_samples,bf16|train_batch/padding_frac,bf16|train_batch/policy_age/mean,bf16|train_batch/policy_age_max,bf16|trainer/entropy/mean,bf16|trainer/grad_norm/mean,bf16|trainer/lr,bf16|trainer/policy_version,bf16|training_sample_builder/num_training_samples/sum,nvfp4|advantage/_max,nvfp4|advantage/_mean,nvfp4|advantage/_min,nvfp4|advantage/_std,nvfp4|advantage/_sum,nvfp4|bit_wise/logprob_diff/max,nvfp4|bit_wise/logprob_diff/mean,nvfp4|bit_wise/ratio_tokens_different/mean,nvfp4|generator/decode_time_ms/max,nvfp4|generator/decode_time_ms/mean,nvfp4|generator/inflight_requests_at_completion/max,nvfp4|generator/inflight_requests_at_completion/mean,nvfp4|generator/inter_token_latency_ms/max,nvfp4|generator/inter_token_latency_ms/mean,nvfp4|generator/num_cached_tokens/max,nvfp4|generator/num_cached_tokens/mean,nvfp4|generator/prefill_time_ms/max,nvfp4|generator/prefill_time_ms/mean,nvfp4|generator/queue_time_ms/max,nvfp4|generator/queue_time_ms/mean,nvfp4|generator/time_to_first_token_ms/max,nvfp4|generator/time_to_first_token_ms/mean,nvfp4|loss/generator_logprob_nan_frac,nvfp4|loss/mean,nvfp4|loss/ratio_clipped_frac,nvfp4|loss/ratio_mean,nvfp4|perf/trainer/step_time_ratio/batch,nvfp4|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,nvfp4|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,nvfp4|perf/trainer/step_time_ratio/fwd_bwd,nvfp4|perf/trainer/step_time_ratio/unaccounted,nvfp4|perf/trainer/tokens_per_second_full_step,nvfp4|perf/trainer/tokens_per_second_fwd_bwd,nvfp4|rollout/branches_per_rollout/max,nvfp4|rollout/branches_per_rollout/mean,nvfp4|rollout/max_policy_version/max,nvfp4|rollout/min_policy_version/min,nvfp4|rollout/num_turns/max,nvfp4|rollout/num_turns/mean,nvfp4|rollout/output_tokens/max,nvfp4|rollout/output_tokens/mean,nvfp4|rollout/output_tokens/std,nvfp4|rollout/prompt_length/max,nvfp4|rollout/prompt_length/mean,nvfp4|rollout/response_length/max,nvfp4|rollout/response_length/mean,nvfp4|rollout/total_length/max,nvfp4|rollout/total_length/mean,nvfp4|rollout/truncation_rate/mean,nvfp4|rollout_buffer/active_slots_in_use_peak,nvfp4|rollout_buffer/available_active_slots,nvfp4|rollout_buffer/num_groups_finalized,nvfp4|rollout_buffer/num_groups_inflight,nvfp4|rollout_buffer/num_groups_waiting,nvfp4|rollout_reward/_max,nvfp4|rollout_reward/_mean,nvfp4|rollout_reward/_min,nvfp4|rollout_reward/_std,nvfp4|rollout_reward/_sum,nvfp4|rollout_reward/component/RewardMathVerify/mean,nvfp4|rollout_reward/group_zero_std_frac/mean,nvfp4|timing/step/blocking_generator_pull_model_state_dict/mean,nvfp4|timing/step/blocking_trainer_push_model_state_dict/mean,nvfp4|timing/step/forward_backward/mean,nvfp4|timing/step/optim/mean,nvfp4|timing/step/total/mean,nvfp4|timing/step/wait_for_training_batch/mean,nvfp4|timing/weight_sync/generator_pull_model_state_dict,nvfp4|timing/weight_sync/trainer_push_model_state_dict,nvfp4|train_batch/num_metric_only_groups,nvfp4|train_batch/num_microbatches,nvfp4|train_batch/num_rollout_groups,nvfp4|train_batch/num_training_samples,nvfp4|train_batch/padding_frac,nvfp4|train_batch/policy_age/mean,nvfp4|train_batch/policy_age_max,nvfp4|trainer/entropy/mean,nvfp4|trainer/grad_norm/mean,nvfp4|trainer/lr,nvfp4|trainer/policy_version,nvfp4|training_sample_builder/num_training_samples/sum
169,2.6457433700561523,0.0,-1.2909917831420898,0.6123709678649902,0.0,1.1102702617645264,-0.0004930751747451723,0.5223479866981506,373363.28125,248779.890625,64.0,32.5,188.87841796875,181.00656127929688,224.0,113.5,349.3716735839844,324.76629638671875,4.95802116394043,2.653043508529663,351.00030517578125,329.5824279785156,0.0,0.043570153415203094,0.003540608799085021,1.0000104904174805,0.9517617225646973,2.781393604323057e-08,4.152049726258156e-08,0.04823607578873634,2.112569745804649e-06,220.02197265625,4561.357421875,1.0,1.0,168.0,168.0,1.0,1.0,2048.0,1372.46875,571.321533203125,236.0,147.625,2048.0,1372.46875,2284.0,1520.09375,0.25,8.0,0.0,0.0,0.0,0.0,1.0,0.265625,0.0,0.4416654407978058,17.0,0.265625,0.625,1.110398443415761e-05,1.6575970221310854e-05,19.195547103881836,0.06144057959318161,399.2237854003906,379.9659118652344,2.7664589881896973,0.31605470180511475,0.0,16.0,8.0,64.0,0.2582550048828125,0.0,0.0,0.28274521231651306,0.1630859375,9.999999974752427e-07,169.0,64.0,2.6457433700561523,-1.734723475976807e-18,-0.9999979734420776,0.7071051597595215,-1.1102230246251565e-16,3.2617740631103516,-0.0027252123691141605,0.5652636289596558,526230.125,341462.53125,64.0,32.5,262.8857727050781,259.1626892089844,224.0,113.5,568.5296020507812,568.4798583984375,5.1090288162231445,2.641947031021118,574.1663208007812,573.5606689453125,0.0,-0.013541320338845253,0.02077992632985115,0.9992645382881165,0.9430245757102966,1.1005861999535682e-08,2.2350517880909138e-08,0.056973688304424286,1.7025211036525434e-06,149.30105590820312,2620.5263671875,1.0,1.0,168.0,168.0,1.0,1.0,2048.0,1322.640625,595.8134765625,236.0,147.625,2048.0,1322.640625,2284.0,1470.265625,0.234375,8.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,0.3903123736381531,12.0,0.1875,0.5,6.239977665245533e-06,1.2672040611505508e-05,32.24532699584961,0.056962452828884125,566.9685668945312,534.665283203125,2.7438042163848877,0.32544752955436707,0.0,16.0,8.0,64.0,0.28258514404296875,0.0,0.0,0.2665998041629791,0.1689453125,9.999999974752427e-07,169.0,64.0
170,2.6457433700561523,0.0,-0.9999979734420776,0.6123707890510559,0.0,1.369933843612671,-0.0009286818094551563,0.6122341156005859,392732.375,235104.828125,64.0,32.5,192.05809020996094,186.4010009765625,160.0,98.5,344.7823486328125,329.183349609375,4.733190059661865,2.5552141666412354,346.4090881347656,333.7901611328125,0.0,-0.007076816633343697,0.0042767832055687904,0.999703586101532,0.9539344310760498,2.5157772753914287e-08,6.14035542412239e-08,0.046062834560871124,2.6413347313791746e-06,189.9720001220703,4124.1923828125,1.0,1.0,169.0,169.0,1.0,1.0,2048.0,1242.171875,735.8265380859375,164.0,130.5,2048.0,1242.171875,2212.0,1372.671875,0.296875,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.625,1.0527961421757936e-05,2.569600474089384e-05,19.214656829833984,0.0616011880338192,418.47747802734375,399.2000732421875,2.6822574138641357,0.32102081179618835,0.0,16.0,8.0,64.0,0.33023834228515625,0.0,0.0,0.35077300667762756,0.1884765625,9.999999974752427e-07,170.0,64.0,2.6457433700561523,-1.734723475976807e-18,-0.7745950818061829,0.49999871850013733,-1.1102230246251565e-16,3.5725619792938232,-0.004159834235906601,0.6384576559066772,555115.0,343786.15625,64.0,32.5,283.43951416015625,271.50067138671875,160.0,98.5,546.9396362304688,529.68505859375,4.407528877258301,2.2786331176757812,548.4046630859375,534.2737426757812,0.0,-0.02262960374355316,0.023603901267051697,0.9984179139137268,0.9446702003479004,8.366063397602375e-09,2.145138822129411e-08,0.05532810091972351,1.6970669776128489e-06,135.2562255859375,2444.62109375,1.0,1.0,169.0,169.0,1.0,1.0,2048.0,1261.046875,762.8446044921875,164.0,130.5,2048.0,1261.046875,2212.0,1391.546875,0.3125,8.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.24206146597862244,4.0,0.0625,0.75,4.992005415260792e-06,1.279998105019331e-05,32.95713806152344,0.056976307183504105,596.6970825195312,563.6819458007812,2.770108222961426,0.6611658930778503,0.0,16.0,8.0,64.0,0.32102203369140625,0.0,0.0,0.3364512622356415,0.125,9.999999974752427e-07,170.0,64.0
171,2.6457433700561523,-1.734723475976807e-18,-2.6457433700561523,0.7071048021316528,-1.1102230246251565e-16,0.6920808553695679,-0.0005260629113763571,0.45048633217811584,367412.1875,241847.21875,64.0,32.5,182.911376953125,179.0222930908203,400.0,125.5,350.24554443359375,320.15380859375,5.121699810028076,2.664766311645508,351.7999572753906,325.06365966796875,0.0,-0.009703527204692364,0.0029990735929459333,0.9998944997787476,0.9485378265380859,2.5316715834833303e-08,3.700136375073271e-08,0.05145970731973648,2.4270623271149816e-06,218.98529052734375,4255.470703125,1.0,1.0,170.0,170.0,1.0,1.0,2048.0,1349.375,539.0466918945312,409.0,167.625,2048.0,1349.375,2237.0,1517.0,0.28125,8.0,0.0,0.0,0.0,0.0,1.0,0.28125,0.0,0.4496092200279236,18.0,0.28125,0.5,9.984010830521584e-06,1.4592020306736231e-05,20.231849670410156,0.06202736124396324,394.3643798828125,374.06951904296875,2.653813123703003,0.31820225715637207,0.0,17.0,8.0,64.0,0.3033088147640228,0.0,0.0,0.21658168733119965,0.142578125,9.999999974752427e-07,171.0,64.0,0.7745950818061829,8.673617379884035e-18,-1.7320468425750732,0.49999889731407166,5.551115123125783e-16,4.331227779388428,-0.0023327935487031937,0.5096124410629272,548078.625,374019.0,64.0,32.5,286.12640380859375,274.89434814453125,400.0,125.5,556.9848022460938,535.6234130859375,4.287049770355225,2.1469368934631348,558.37939453125,540.0847778320312,0.0,0.027474969625473022,0.01824713684618473,0.99948650598526,0.9371141195297241,1.5731682623254528e-08,2.1603941746661803e-08,0.06288402527570724,1.8453208667779109e-06,148.08773803710938,2354.93408203125,1.0,1.0,170.0,170.0,1.0,1.0,2048.0,1374.359375,547.7916870117188,409.0,167.625,2048.0,1374.359375,2227.0,1541.984375,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.171875,0.0,0.37727177143096924,11.0,0.171875,0.75,9.344075806438923e-06,1.2831995263695717e-05,37.29390335083008,0.05703576281666756,593.9654541015625,556.6134033203125,2.7492146492004395,0.3327528238296509,0.0,18.0,8.0,64.0,0.3311699628829956,0.0,0.0,0.2318863570690155,0.09228515625,9.999999974752427e-07,171.0,64.0
172,2.6457433700561523,0.0,-1.2909917831420898,0.7071049809455872,0.0,1.0536127090454102,-0.0007350707892328501,0.5746864080429077,381504.5625,244670.625,64.0,32.5,194.91921997070312,189.5031280517578,448.0,133.0,341.443603515625,336.8351135253906,5.25315523147583,2.858910083770752,343.4560241699219,341.8758850097656,0.0,0.012383520603179932,0.0036247973330318928,0.9998136162757874,0.9539421796798706,1.8085431818803954e-08,3.507009793679572e-08,0.04605530574917793,2.452366743455059e-06,204.72633361816406,4445.22802734375,1.0,1.0,171.0,171.0,1.0,1.0,2048.0,1301.796875,548.9327392578125,460.0,177.75,2048.0,1301.796875,2289.0,1479.546875,0.171875,8.0,0.0,0.0,0.0,0.0,1.0,0.15625,0.0,0.36309218406677246,10.0,0.15625,0.5,7.360009476542473e-06,1.42720527946949e-05,18.68178367614746,0.06078746169805527,406.9578857421875,388.21429443359375,2.614548921585083,0.6421723365783691,0.0,16.0,8.0,64.0,0.27805328369140625,0.0,0.0,0.28544309735298157,0.19140625,9.999999974752427e-07,172.0,64.0,1.2909917831420898,-1.734723475976807e-18,-0.7745950818061829,0.3535526692867279,-1.1102230246251565e-16,3.622403860092163,-0.003922598902136087,0.6163802146911621,559975.9375,362314.21875,64.0,32.5,308.9482116699219,285.485107421875,448.0,133.0,676.5195922851562,674.1436767578125,4.498857021331787,2.5122954845428467,681.0023803710938,678.8165893554688,0.0,0.010380962863564491,0.02220982313156128,0.9982801675796509,0.9491224884986877,1.617512523921505e-08,2.3381957703350054e-08,0.050875719636678696,1.7600357296032598e-06,137.5302734375,2703.259521484375,1.0,1.0,171.0,171.0,1.0,1.0,2048.0,1288.140625,520.6926879882812,460.0,177.75,2048.0,1288.140625,2289.0,1465.890625,0.1875,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.875,9.695999324321747e-06,1.4016055501997471e-05,30.439435958862305,0.057451408356428146,599.4389038085938,568.94091796875,2.7280428409576416,0.3278684616088867,0.0,15.0,8.0,64.0,0.23703613877296448,0.0,0.0,0.2875845432281494,0.07470703125,9.999999974752427e-07,172.0,64.0
173,2.6457433700561523,8.673617379884035e-18,-2.6457433700561523,0.7905672788619995,5.551115123125783e-16,1.1444058418273926,-0.0006536580040119588,0.6056143045425415,393761.25,238911.484375,64.0,32.5,195.82177734375,192.51437377929688,304.0,119.5,364.71978759765625,342.3907470703125,4.847525119781494,2.406585693359375,366.26434326171875,347.1982727050781,0.0,0.02529715932905674,0.003556080162525177,0.999943196773529,0.9573473334312439,1.7298088295092384e-08,2.985067126815011e-08,0.042650360614061356,2.25593316827144e-06,190.35043334960938,4463.0439453125,1.0,1.0,172.0,172.0,1.0,1.0,2048.0,1243.46875,608.8675537109375,311.0,155.75,2048.0,1243.46875,2359.0,1399.21875,0.234375,8.0,0.0,0.0,0.0,0.0,1.0,0.3125,0.0,0.4635123908519745,20.0,0.3125,0.375,7.232010830193758e-06,1.248001353815198e-05,17.76967430114746,0.06165235489606857,418.0815124511719,400.2492370605469,2.658675193786621,0.3209999203681946,0.0,15.0,8.0,64.0,0.27176105976104736,0.0,0.0,0.37281063199043274,0.19140625,9.999999974752427e-07,173.0,64.0,1.2909917831420898,5.204170427930421e-18,-1.7320468425750732,0.49999889731407166,3.3306690738754696e-16,3.5859601497650146,-0.003078189678490162,0.6553320288658142,528086.1875,305668.0625,64.0,32.5,264.3846740722656,260.8528137207031,304.0,119.5,543.2962646484375,543.17138671875,4.168362140655518,2.1747896671295166,547.9573974609375,547.5851440429688,0.0,0.02117566578090191,0.02500862255692482,0.999330461025238,0.9458953142166138,1.1624997853232344e-08,2.4378518759249346e-08,0.05410286784172058,1.80253834969335e-06,132.92176818847656,2456.833984375,1.0,1.0,172.0,172.0,1.0,1.0,2048.0,1177.71875,588.5147705078125,311.0,155.75,2048.0,1177.71875,2359.0,1333.46875,0.21875,8.0,0.0,0.0,0.0,0.0,1.0,0.140625,0.0,0.34763431549072266,9.0,0.140625,0.75,6.592017598450184e-06,1.3823970220983028e-05,30.621728897094727,0.05759355425834656,567.0553588867188,536.375,2.728236675262451,0.33000773191452026,0.0,15.0,8.0,64.0,0.3060058653354645,0.0,0.0,0.3757260739803314,0.13671875,9.999999974752427e-07,173.0,64.0
174,2.6457433700561523,-1.734723475976807e-18,-0.7745950818061829,0.7071048021316528,-1.1102230246251565e-16,1.3761301040649414,-0.001012886525131762,0.5330021381378174,390107.34375,210703.328125,64.0,32.5,190.9250030517578,188.2034912109375,304.0,119.5,346.7704772949219,326.5827331542969,4.954916954040527,2.5016791820526123,348.4077453613281,331.391357421875,0.0,-0.017578747123479843,0.003677038010209799,0.9995527267456055,0.9615380764007568,2.335471549486101e-08,3.0725811228649036e-08,0.038459569215774536,2.3166755909187486e-06,172.76666259765625,4492.1630859375,1.0,1.0,173.0,173.0,1.0,1.0,2048.0,1113.328125,646.8179321289062,317.0,160.0,2048.0,1113.328125,2203.0,1273.328125,0.203125,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.5,9.632029104977846e-06,1.2672040611505508e-05,15.799386024475098,0.06223718449473381,412.4233093261719,396.5606994628906,2.740039110183716,0.3170812129974365,0.0,13.0,8.0,64.0,0.23537972569465637,0.0,0.0,0.27181217074394226,0.2001953125,9.999999974752427e-07,174.0,64.0,0.0,0.0,0.0,0.0,0.0,2.4473581314086914,-0.003101764479652047,0.5514358282089233,561403.625,300788.78125,64.0,32.5,290.6637878417969,281.651611328125,304.0,119.5,549.8285522460938,549.5838623046875,4.34263277053833,2.3341434001922607,554.423828125,554.0701293945312,0.0,0.0,0.0226607546210289,0.9991838932037354,0.9556877613067627,9.178217297289848e-09,2.0181573745503556e-08,0.0443105474114418,1.6649013332425966e-06,115.76459503173828,2612.57421875,1.0,1.0,173.0,173.0,1.0,1.0,2048.0,1078.40625,649.8058471679688,317.0,160.0,2048.0,1078.40625,2203.0,1238.40625,0.15625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.471985787153244e-06,1.2032105587422848e-05,26.359981536865234,0.05764107406139374,596.192626953125,569.7740478515625,2.8593058586120605,0.33380126953125,0.0,13.0,8.0,64.0,0.25636643171310425,0.0,0.0,0.2647400498390198,0.0,9.999999974752427e-07,174.0,64.0
175,2.6457433700561523,-8.673617379884035e-18,-0.7745950818061829,0.6123709082603455,-5.551115123125783e-16,1.0222917795181274,-0.0006551517290063202,0.4821378290653229,374304.6875,297522.84375,64.0,32.5,192.45492553710938,185.16551208496094,208.0,115.0,354.0368347167969,328.9965515136719,4.793829917907715,2.434148073196411,355.7372131347656,333.7065124511719,0.0,-0.007188012823462486,0.002776299836114049,0.9997842311859131,0.9406819939613342,2.2197724547368125e-08,3.388910130297518e-08,0.059315361082553864,2.6019417873612838e-06,255.19300842285156,4302.30859375,1.0,1.0,174.0,174.0,1.0,1.0,2048.0,1615.234375,498.7397155761719,210.0,150.75,2048.0,1615.234375,2258.0,1765.984375,0.4375,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.625,8.991977665573359e-06,1.372798578813672e-05,23.9658260345459,0.06196966394782066,405.0855407714844,381.0566711425781,2.6909685134887695,0.3156449496746063,0.0,20.0,8.0,64.0,0.3105529844760895,0.0,0.0,0.26670435070991516,0.11572265625,9.999999974752427e-07,175.0,64.0,0.0,0.0,0.0,0.0,0.0,3.5519134998321533,-0.0019243134884163737,0.5368165373802185,538606.8125,460061.53125,64.0,32.5,263.1200866699219,261.1361083984375,208.0,115.0,545.54443359375,528.2470092773438,4.199787139892578,2.1673028469085693,546.9946899414062,532.626953125,0.0,0.0,0.01648327335715294,0.9996626377105713,0.9181428551673889,1.8477782859349645e-08,2.637380092096464e-08,0.08185527473688126,1.8147322862205328e-06,189.00616455078125,2309.0283203125,1.0,1.0,174.0,174.0,1.0,1.0,2048.0,1759.359375,458.1575012207031,210.0,150.75,2048.0,1759.359375,2258.0,1910.109375,0.578125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1008000001311302e-05,1.5711993910372257e-05,48.70718765258789,0.057478100061416626,595.7424926757812,546.9767456054688,2.547128200531006,0.3372821807861328,0.0,24.0,8.0,64.0,0.3785451352596283,0.0,0.0,0.27430230379104614,0.0,9.999999974752427e-07,175.0,64.0
176,2.6457433700561523,-1.5612511283791264e-17,-0.7745950818061829,0.7905673980712891,-9.992007221626409e-16,0.6759471893310547,-0.00035489205038174987,0.5212294459342957,387466.09375,288274.6875,64.0,32.5,192.36355590820312,189.0614471435547,176.0,100.0,416.9814453125,416.1739501953125,4.255945205688477,2.216874122619629,421.6671142578125,420.76385498046875,0.0,0.009576580487191677,0.0033070205245167017,1.000105381011963,0.9478476047515869,1.8773322452148022e-08,2.9468127493714746e-08,0.0521499328315258,2.437986040604301e-06,234.83798217773438,4503.13134765625,1.0,1.0,175.0,175.0,1.0,1.0,2048.0,1526.109375,490.73101806640625,179.0,131.125,2048.0,1526.109375,2227.0,1657.234375,0.328125,8.0,0.0,0.0,0.0,0.0,1.0,0.140625,0.0,0.34763431549072266,9.0,0.140625,0.375,7.807975634932518e-06,1.2256030458956957e-05,21.62802505493164,0.06154966726899147,415.90802001953125,394.2174072265625,2.7230417728424072,0.32151472568511963,0.0,18.0,8.0,64.0,0.2811482846736908,0.0,0.0,0.2577838897705078,0.1728515625,9.999999974752427e-07,176.0,64.0,1.7320468425750732,-6.938893903907228e-18,-0.5773489475250244,0.35355257987976074,-4.440892098500626e-16,2.687991142272949,-0.0024630329571664333,0.556649386882782,561148.625,414226.65625,64.0,32.5,274.1322326660156,271.5672607421875,176.0,100.0,537.2788696289062,529.8226928710938,4.148971080780029,2.2341113090515137,538.6886596679688,534.1329345703125,0.0,0.015259918756783009,0.019617101177573204,0.999464750289917,0.9350078701972961,1.407956951027245e-08,2.069916682501116e-08,0.06499037146568298,1.7426622207494802e-06,159.9307861328125,2460.838134765625,1.0,1.0,175.0,175.0,1.0,1.0,2048.0,1522.109375,526.377685546875,179.0,131.125,2048.0,1522.109375,2227.0,1653.234375,0.359375,8.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.17399263381958008,2.0,0.03125,0.875,8.575967513024807e-06,1.2608012184500694e-05,39.52870559692383,0.057398322969675064,609.1072387695312,569.52001953125,2.715895175933838,0.33275076746940613,0.0,19.0,8.0,64.0,0.3206273019313812,0.0,0.0,0.25932425260543823,0.07958984375,9.999999974752427e-07,176.0,64.0
177,1.7320468425750732,-1.734723475976807e-18,-1.7320468425750732,0.6123710870742798,-1.1102230246251565e-16,0.7320249080657959,-0.0007580239325761795,0.5869765877723694,392659.59375,290804.59375,64.0,32.5,193.68252563476562,190.21136474609375,192.0,104.5,348.69476318359375,325.4745178222656,4.816260814666748,2.4919285774230957,350.9521484375,330.28863525390625,0.0,0.006456164643168449,0.0035287118516862392,0.9997780919075012,0.9434298276901245,1.2924464165564586e-08,2.909901652969893e-08,0.05656781792640686,2.2820311187388143e-06,230.2554168701172,4070.43115234375,1.0,1.0,176.0,176.0,1.0,1.0,2048.0,1523.21875,563.426513671875,198.0,137.125,2048.0,1523.21875,2246.0,1660.34375,0.4375,8.0,0.0,0.0,0.0,0.0,1.0,0.171875,0.0,0.37727177143096924,11.0,0.171875,0.625,5.471985787153244e-06,1.2320000678300858e-05,23.888795852661133,0.061001256108284,423.38201904296875,399.4312438964844,2.841132640838623,0.3252300024032593,0.0,20.0,8.0,64.0,0.35181885957717896,0.0,0.0,0.313602477312088,0.140625,9.999999974752427e-07,177.0,64.0,2.6457433700561523,-8.673617379884035e-18,-0.7745950818061829,0.6123709082603455,-5.551115123125783e-16,4.051170349121094,-0.002642374951392412,0.6089096665382385,551187.125,399983.53125,64.0,32.5,285.51666259765625,273.8138732910156,192.0,104.5,563.9896850585938,543.004150390625,4.2215142250061035,2.2256834506988525,565.451171875,547.3536376953125,0.0,0.01031583547592163,0.021770264953374863,0.9995224475860596,0.9352362155914307,1.1925537890533633e-08,2.2300122637375352e-08,0.06476201862096786,1.7336269593215548e-06,157.51980590820312,2432.28662109375,1.0,1.0,176.0,176.0,1.0,1.0,2048.0,1472.765625,574.9840698242188,198.0,137.125,2048.0,1472.765625,2246.0,1609.890625,0.40625,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.625,7.13602639734745e-06,1.3343989849090576e-05,38.69551086425781,0.0569116435945034,598.3818969726562,559.62841796875,2.691709280014038,0.33041641116142273,0.0,19.0,8.0,64.0,0.3384495675563812,0.0,0.0,0.30028969049453735,0.119140625,9.999999974752427e-07,177.0,64.0
178,1.2909917831420898,0.0,-1.2909917831420898,0.7071053385734558,0.0,1.6582651138305664,-0.0006723856786265969,0.5192337036132812,379911.28125,245472.515625,64.0,32.5,187.9936981201172,184.6016387939453,240.0,124.5,359.1940612792969,325.9309387207031,4.11693811416626,2.169635057449341,360.89849853515625,330.17095947265625,0.0,0.0343141183257103,0.003475617617368698,0.999847948551178,0.9545770287513733,2.971382961902691e-08,5.1999343497755035e-08,0.045420367270708084,2.5436834221181925e-06,209.609619140625,4614.8818359375,1.0,1.0,177.0,177.0,1.0,1.0,2048.0,1326.203125,530.6455688476562,252.0,165.75,2048.0,1326.203125,2300.0,1491.953125,0.15625,8.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.4841229319572449,24.0,0.375,0.5,1.203198917210102e-05,2.10560392588377e-05,18.330224990844727,0.06179561838507652,404.9289245605469,386.5358581542969,2.7522265911102295,0.32244256138801575,0.0,15.0,8.0,64.0,0.22346191108226776,0.0,0.0,0.25798916816711426,0.2080078125,9.999999974752427e-07,178.0,64.0,2.6457433700561523,0.0,-1.2909917831420898,0.7071049809455872,0.0,2.9034266471862793,-0.002087457338348031,0.5521372556686401,573691.3125,368832.34375,64.0,32.5,290.64630126953125,284.6407165527344,240.0,124.5,583.8619384765625,579.2503051757812,5.2154622077941895,2.732861280441284,585.3416748046875,584.34423828125,0.0,0.0041186753660440445,0.02095123566687107,0.9999522566795349,0.9500217437744141,9.969864933623285e-09,2.667372278608582e-08,0.04997658729553223,1.661323722146335e-06,135.47251892089844,2710.7197265625,1.0,1.0,177.0,177.0,1.0,1.0,2048.0,1297.65625,488.9020690917969,252.0,165.75,2048.0,1297.65625,2300.0,1463.40625,0.109375,8.0,0.0,0.0,0.0,0.0,1.0,0.28125,0.0,0.4496092200279236,18.0,0.28125,0.5,6.111920811235905e-06,1.6352045349776745e-05,30.580238342285156,0.057382937520742416,613.0394897460938,582.4008178710938,2.6969501972198486,0.3315073549747467,0.0,15.0,8.0,64.0,0.23833008110523224,0.0,0.0,0.24583542346954346,0.2041015625,9.999999974752427e-07,178.0,64.0
